Id,Slack (ns),Source Clock,Sink Clock,Exception,Hops,TDMs used per hop**,Total TDM delay (ns)*,User logic delay (ns),Path delay (ns),Requirement (ns),Start Point,End Point,Net Name,
12,430.097,clk:r,clk:r,-,FB1_uC: FB1_uB,x4: x4: x1,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) + (trace:5.039) = 45.039,10.351,71.568,500.737,FB1.uB.dut_inst.idex1.regrs1_out[2].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,(cpm_snd_HSTDM_4_FB1_B2_C_0_keep_2) REGRS1_EX[2]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_0) forwardA[0]: PCSRCID
13,430.097,clk:r,clk:r,-,FB1_uC: FB1_uB,x4: x4: x1,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) + (trace:5.039) = 45.039,5.141,71.568,500.737,FB1.uB.dut_inst.idex1.regrs1_out[3].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,(cpm_snd_HSTDM_4_FB1_B2_C_0_keep_3) REGRS1_EX[3]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_0) forwardA[0]: PCSRCID
14,430.097,clk:r,clk:r,-,FB1_uC: FB1_uB,x4: x4: x1,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) + (trace:5.039) = 45.039,5.141,71.568,500.737,FB1.uB.dut_inst.idex1.regrs1_out[4].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,(cpm_snd_HSTDM_4_FB1_B2_D_3_keep_0) REGRS1_EX[4]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_0) forwardA[0]: PCSRCID
15,430.097,clk:r,clk:r,-,FB1_uC: FB1_uB,x4: x4: x1,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) + (trace:5.039) = 45.039,5.141,71.568,500.737,FB1.uB.dut_inst.idex1.regrs2_out[1].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,(cpm_snd_HSTDM_4_FB1_B2_D_3_keep_2) REGRS2_EX[1]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_2) forwardB[0]: PCSRCID
16,430.097,clk:r,clk:r,-,FB1_uC: FB1_uB,x4: x4: x1,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) + (trace:5.039) = 45.039,5.141,71.568,500.737,FB1.uB.dut_inst.idex1.regrs2_out[3].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,(cpm_snd_HSTDM_4_FB1_B2_D_2_keep_0) REGRS2_EX[3]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_2) forwardB[0]: PCSRCID
17,430.097,clk:r,clk:r,-,FB1_uC: FB1_uB,x4: x4: x1,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) + (trace:5.039) = 45.039,5.141,71.568,500.737,FB1.uB.dut_inst.idex1.regrs1_out[1].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,(cpm_snd_HSTDM_4_FB1_B2_C_0_keep_1) REGRS1_EX[1]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_0) forwardA[0]: PCSRCID
18,430.097,clk:r,clk:r,-,FB1_uC: FB1_uB,x4: x4: x1,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) + (trace:5.039) = 45.039,5.141,71.568,500.737,FB1.uB.dut_inst.idex1.regrs2_out[2].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,(cpm_snd_HSTDM_4_FB1_B2_D_3_keep_3) REGRS2_EX[2]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_2) forwardB[0]: PCSRCID
19,430.239,clk:r,clk:r,-,FB1_uC: FB1_uB,x4: x4: x1,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) + (trace:5.039) = 45.039,4.998,71.568,500.737,FB1.uB.dut_inst.idex1.regrs1_out[0].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,(cpm_snd_HSTDM_4_FB1_B2_C_0_keep_0) REGRS1_EX[0]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_0) forwardA[0]: PCSRCID
20,430.239,clk:r,clk:r,-,FB1_uC: FB1_uB,x4: x4: x1,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) + (trace:5.039) = 45.039,4.998,71.568,500.737,FB1.uB.dut_inst.idex1.regrs2_out[0].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,(cpm_snd_HSTDM_4_FB1_B2_D_3_keep_1) REGRS2_EX[0]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_2) forwardB[0]: PCSRCID
21,434.533,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,6.214,65.467,500.000,FB1.uB.dut_inst.idex1.regrs2_out[4].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_D_2_keep_1) REGRS2_EX[4]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]
22,434.533,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,6.214,65.467,500.000,FB1.uB.dut_inst.idex1.regrs1_out[3].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_C_0_keep_3) REGRS1_EX[3]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]
23,434.533,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,65.467,500.000,FB1.uB.dut_inst.idex1.regrs2_out[2].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_D_3_keep_3) REGRS2_EX[2]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]
24,434.533,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,65.467,500.000,FB1.uB.dut_inst.idex1.regrs2_out[3].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_D_2_keep_0) REGRS2_EX[3]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]
25,434.533,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,65.467,500.000,FB1.uB.dut_inst.idex1.regrs1_out[4].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_D_3_keep_0) REGRS1_EX[4]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]
26,434.533,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,65.467,500.000,FB1.uB.dut_inst.idex1.regrs2_out[1].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_D_3_keep_2) REGRS2_EX[1]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]
27,434.533,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,65.467,500.000,FB1.uB.dut_inst.idex1.regrs1_out[1].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_C_0_keep_1) REGRS1_EX[1]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]
28,434.533,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,65.467,500.000,FB1.uB.dut_inst.idex1.regrs1_out[2].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_C_0_keep_2) REGRS1_EX[2]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]
29,434.675,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,65.467,500.000,FB1.uB.dut_inst.idex1.regrs2_out[0].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_D_3_keep_1) REGRS2_EX[0]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]
30,434.675,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,65.467,500.000,FB1.uB.dut_inst.idex1.regrs1_out[0].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_C_0_keep_0) REGRS1_EX[0]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]
31,435.460,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,6.232,64.540,500.000,FB1.uB.dut_inst.idex1.regrs2_out[3].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_D_2_keep_0) REGRS2_EX[3]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_2) forwardB[0]
32,435.460,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,64.540,500.000,FB1.uB.dut_inst.idex1.regrs2_out[4].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_D_2_keep_1) REGRS2_EX[4]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_2) forwardB[0]
33,435.460,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,6.232,64.540,500.000,FB1.uB.dut_inst.idex1.regrs1_out[4].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_D_3_keep_0) REGRS1_EX[4]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_0) forwardA[0]
34,435.460,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,64.540,500.000,FB1.uB.dut_inst.idex1.regrs1_out[3].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_C_0_keep_3) REGRS1_EX[3]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_0) forwardA[0]
35,435.460,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,64.540,500.000,FB1.uB.dut_inst.idex1.regrs2_out[1].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_D_3_keep_2) REGRS2_EX[1]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_2) forwardB[0]
36,435.460,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,64.540,500.000,FB1.uB.dut_inst.idex1.regrs2_out[2].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_D_3_keep_3) REGRS2_EX[2]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_2) forwardB[0]
37,435.460,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,64.540,500.000,FB1.uB.dut_inst.idex1.regrs1_out[2].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_C_0_keep_2) REGRS1_EX[2]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_0) forwardA[0]
38,435.460,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,64.540,500.000,FB1.uB.dut_inst.idex1.regrs1_out[1].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_C_0_keep_1) REGRS1_EX[1]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_0) forwardA[0]
39,435.602,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,64.540,500.000,FB1.uB.dut_inst.idex1.regrs1_out[0].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_C_0_keep_0) REGRS1_EX[0]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_0) forwardA[0]
40,435.602,clk:r,System:r,-,FB1_uC,x4: x4,(tx:10.000 + rx:10.000) + (tx:10.000 + rx:10.000) = 40.000,0.000,64.540,500.000,FB1.uB.dut_inst.idex1.regrs2_out[0].Q,equal.equal,(cpm_snd_HSTDM_4_FB1_B2_D_3_keep_1) REGRS2_EX[0]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_2) forwardB[0]
41,451.643,clk:r,clk:r,-,FB1_uC: FB1_uB,x1: x4: x1,(trace:5.039) + (tx:10.000 + rx:10.000) + (trace:5.039) = 30.078,5.885,71.568,500.737,FB1.uD.dut_inst.memwb1.writeregister_out[1].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,WRWB_aptn_s[1]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]: PCSRCID
42,451.643,clk:r,clk:r,-,FB1_uC: FB1_uB,x1: x4: x1,(trace:5.039) + (tx:10.000 + rx:10.000) + (trace:5.039) = 30.078,4.541,71.568,500.737,FB1.uD.dut_inst.memwb1.writeregister_out[1].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,WRWB_aptn_s[1]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]: PCSRCID
43,451.643,clk:r,clk:r,-,FB1_uC: FB1_uB,x1: x4: x1,(trace:5.039) + (tx:10.000 + rx:10.000) + (trace:5.039) = 30.078,5.885,71.568,500.737,FB1.uD.dut_inst.memwb1.writeregister_out[2].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,WRWB_aptn_s[2]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]: PCSRCID
44,451.643,clk:r,clk:r,-,FB1_uC: FB1_uB,x1: x4: x1,(trace:5.039) + (tx:10.000 + rx:10.000) + (trace:5.039) = 30.078,5.885,71.568,500.737,FB1.uD.dut_inst.memwb1.writeregister_out[3].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,WRWB_aptn_s[3]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]: PCSRCID
45,451.643,clk:r,clk:r,-,FB1_uC: FB1_uB,x1: x4: x1,(trace:5.039) + (tx:10.000 + rx:10.000) + (trace:5.039) = 30.078,5.885,71.568,500.737,FB1.uD.dut_inst.memwb1.writeregister_out[4].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,WRWB_aptn_s[4]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]: PCSRCID
46,451.643,clk:r,clk:r,-,FB1_uC: FB1_uB,x1: x4: x1,(trace:5.039) + (tx:10.000 + rx:10.000) + (trace:5.039) = 30.078,4.541,71.568,500.737,FB1.uD.dut_inst.memwb1.writeregister_out[2].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,WRWB_aptn_s[2]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]: PCSRCID
47,451.643,clk:r,clk:r,-,FB1_uC: FB1_uB,x1: x4: x1,(trace:5.039) + (tx:10.000 + rx:10.000) + (trace:5.039) = 30.078,4.541,71.568,500.737,FB1.uD.dut_inst.memwb1.writeregister_out[3].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,WRWB_aptn_s[3]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]: PCSRCID
48,451.643,clk:r,clk:r,-,FB1_uC: FB1_uB,x1: x4: x1,(trace:5.039) + (tx:10.000 + rx:10.000) + (trace:5.039) = 30.078,5.885,71.568,500.737,FB1.uD.dut_inst.memwb1.writeregister_out[0].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,WRWB_aptn_s[0]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]: PCSRCID
49,451.643,clk:r,clk:r,-,FB1_uC: FB1_uB,x1: x4: x1,(trace:5.039) + (tx:10.000 + rx:10.000) + (trace:5.039) = 30.078,4.541,71.568,500.737,FB1.uD.dut_inst.memwb1.writeregister_out[0].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,WRWB_aptn_s[0]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]: PCSRCID
50,451.643,clk:r,clk:r,-,FB1_uC: FB1_uB,x1: x4: x1,(trace:5.039) + (tx:10.000 + rx:10.000) + (trace:5.039) = 30.078,4.541,71.568,500.737,FB1.uD.dut_inst.memwb1.writeregister_out[4].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,WRWB_aptn_s[4]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]: PCSRCID
51,451.938,clk:r,clk:r,-,FB1_uC: FB1_uB,x1: x4: x1,(trace:5.146) + (tx:10.000 + rx:10.000) + (trace:5.039) = 30.185,5.483,71.568,500.737,FB1.uD.dut_inst.memwb1.regwrite_out.Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,REGWRITEWB_aptn_s: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]: PCSRCID
52,451.938,clk:r,clk:r,-,FB1_uC: FB1_uB,x1: x4: x1,(trace:5.146) + (tx:10.000 + rx:10.000) + (trace:5.039) = 30.185,4.108,71.568,500.737,FB1.uD.dut_inst.memwb1.regwrite_out.Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,REGWRITEWB_aptn_s: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]: PCSRCID
53,457.006,clk:r,System:r,-,FB1_uC,x1: x4,(trace:5.039) + (tx:10.000 + rx:10.000) = 25.039,0.000,65.467,500.000,FB1.uD.dut_inst.memwb1.writeregister_out[1].Q,equal.equal,WRWB_aptn_s[1]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]
54,457.006,clk:r,System:r,-,FB1_uC,x1: x4,(trace:5.039) + (tx:10.000 + rx:10.000) = 25.039,0.000,65.467,500.000,FB1.uD.dut_inst.memwb1.writeregister_out[0].Q,equal.equal,WRWB_aptn_s[0]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]
55,457.006,clk:r,System:r,-,FB1_uC,x1: x4,(trace:5.039) + (tx:10.000 + rx:10.000) = 25.039,0.000,65.467,500.000,FB1.uD.dut_inst.memwb1.writeregister_out[2].Q,equal.equal,WRWB_aptn_s[2]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]
56,457.006,clk:r,System:r,-,FB1_uC,x1: x4,(trace:5.039) + (tx:10.000 + rx:10.000) = 25.039,0.000,65.467,500.000,FB1.uD.dut_inst.memwb1.writeregister_out[0].Q,equal.equal,WRWB_aptn_s[0]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]
57,457.006,clk:r,System:r,-,FB1_uC,x1: x4,(trace:5.039) + (tx:10.000 + rx:10.000) = 25.039,0.000,65.467,500.000,FB1.uD.dut_inst.memwb1.writeregister_out[4].Q,equal.equal,WRWB_aptn_s[4]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]
58,457.006,clk:r,System:r,-,FB1_uC,x1: x4,(trace:5.039) + (tx:10.000 + rx:10.000) = 25.039,0.000,65.467,500.000,FB1.uD.dut_inst.memwb1.writeregister_out[4].Q,equal.equal,WRWB_aptn_s[4]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]
59,457.006,clk:r,System:r,-,FB1_uC,x1: x4,(trace:5.039) + (tx:10.000 + rx:10.000) = 25.039,0.000,65.467,500.000,FB1.uD.dut_inst.memwb1.writeregister_out[3].Q,equal.equal,WRWB_aptn_s[3]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]
60,457.006,clk:r,System:r,-,FB1_uC,x1: x4,(trace:5.039) + (tx:10.000 + rx:10.000) = 25.039,0.000,65.467,500.000,FB1.uD.dut_inst.memwb1.writeregister_out[3].Q,equal.equal,WRWB_aptn_s[3]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]
61,457.006,clk:r,System:r,-,FB1_uC,x1: x4,(trace:5.039) + (tx:10.000 + rx:10.000) = 25.039,0.000,65.467,500.000,FB1.uD.dut_inst.memwb1.writeregister_out[2].Q,equal.equal,WRWB_aptn_s[2]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]
62,457.006,clk:r,System:r,-,FB1_uC,x1: x4,(trace:5.039) + (tx:10.000 + rx:10.000) = 25.039,0.000,65.467,500.000,FB1.uD.dut_inst.memwb1.writeregister_out[1].Q,equal.equal,WRWB_aptn_s[1]: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]
63,457.301,clk:r,System:r,-,FB1_uC,x1: x4,(trace:5.146) + (tx:10.000 + rx:10.000) = 25.146,0.000,65.467,500.000,FB1.uD.dut_inst.memwb1.regwrite_out.Q,equal.equal,REGWRITEWB_aptn_s: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_1) forwardA[1]
64,457.301,clk:r,System:r,-,FB1_uC,x1: x4,(trace:5.146) + (tx:10.000 + rx:10.000) = 25.146,0.000,65.467,500.000,FB1.uD.dut_inst.memwb1.regwrite_out.Q,equal.equal,REGWRITEWB_aptn_s: (cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]
65,458.144,clk:r,clk:r,-,FB1_uB,x4: x1,(tx:10.000 + rx:10.000) + (trace:5.039) = 25.039,4.424,71.568,500.737,FB1.uC.dut_inst.exmem1.writeregister_out[0].Q,FB1.uA.dut_inst.ifid1.out_instruc[0].CE,(cpm_snd_HSTDM_4_FB1_B2_A_0_keep_3) forwardB[1]: PCSRCID
